#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
A2M	NFKB1	9606.ENSP00000323929	9606.ENSP00000226574	0	0	0	0	0	0	0	0.409	0.409
A2M	CTSD	9606.ENSP00000323929	9606.ENSP00000236671	0	0	0	0	0.070	0	0	0.397	0.415
A2M	LRP1	9606.ENSP00000323929	9606.ENSP00000243077	0	0	0	0	0.132	0.504	0	0.997	0.998
A2M	GDF15	9606.ENSP00000323929	9606.ENSP00000252809	0	0	0	0	0.058	0.045	0	0.420	0.432
A2M	PDGFRB	9606.ENSP00000323929	9606.ENSP00000261799	0	0	0	0	0.141	0.170	0	0.456	0.578
A2M	C4BPA	9606.ENSP00000323929	9606.ENSP00000356037	0	0	0	0	0.079	0	0	0.425	0.448
A2M	ISG15	9606.ENSP00000323929	9606.ENSP00000496832	0	0	0	0	0.067	0	0	0.434	0.449
A2M	ALDOA	9606.ENSP00000323929	9606.ENSP00000496166	0	0	0	0	0.068	0	0	0.449	0.464
A2M	SERPINB1	9606.ENSP00000323929	9606.ENSP00000370115	0	0	0	0	0.055	0	0	0.562	0.568
A2M	APOD	9606.ENSP00000323929	9606.ENSP00000345179	0	0	0	0	0.111	0	0	0.541	0.574
A2M	LRPAP1	9606.ENSP00000323929	9606.ENSP00000497444	0	0	0	0	0.042	0	0	0.613	0.613
A2M	B2M	9606.ENSP00000323929	9606.ENSP00000497910	0	0	0	0	0.084	0.292	0	0.680	0.774
AAAS	PML	9606.ENSP00000209873	9606.ENSP00000268058	0	0	0	0	0.042	0	0.400	0	0.400
AAAS	HSPA12A	9606.ENSP00000209873	9606.ENSP00000489674	0	0	0	0	0	0	0.400	0	0.400
AAAS	SP100	9606.ENSP00000209873	9606.ENSP00000343023	0	0	0	0	0.047	0	0.400	0	0.403
AAAS	IQGAP3	9606.ENSP00000209873	9606.ENSP00000354451	0	0	0	0	0.049	0	0.400	0	0.405
AAAS	IQGAP1	9606.ENSP00000209873	9606.ENSP00000268182	0	0	0	0	0.053	0	0.400	0	0.407
AAAS	BCS1L	9606.ENSP00000209873	9606.ENSP00000413908	0	0	0	0	0.338	0	0	0.145	0.409
AAAS	HSPA6	9606.ENSP00000209873	9606.ENSP00000310219	0	0	0	0	0.062	0	0.400	0	0.413
AAAS	CPSF2	9606.ENSP00000209873	9606.ENSP00000298875	0	0	0	0	0.063	0	0.400	0	0.414
AAAS	NEK9	9606.ENSP00000209873	9606.ENSP00000238616	0	0	0	0	0.069	0	0.400	0	0.418
AAAS	SRSF9	9606.ENSP00000209873	9606.ENSP00000229390	0	0	0	0	0.075	0	0.400	0	0.421
AAAS	SRSF11	9606.ENSP00000209873	9606.ENSP00000359988	0	0	0	0	0.083	0	0.400	0	0.426
AAAS	FIP1L1	9606.ENSP00000209873	9606.ENSP00000336752	0	0	0	0	0.097	0	0.400	0	0.435
AAAS	TOP2A	9606.ENSP00000209873	9606.ENSP00000411532	0	0	0	0	0.105	0	0.400	0	0.440
AAAS	SRSF7	9606.ENSP00000209873	9606.ENSP00000325905	0	0	0	0	0.127	0	0.400	0	0.453
AAAS	SNRPD3	9606.ENSP00000209873	9606.ENSP00000215829	0	0	0	0	0.127	0	0.400	0	0.453
AAAS	COPS7A	9606.ENSP00000209873	9606.ENSP00000446039	0	0	0	0	0.107	0	0	0.422	0.462
AAAS	SNRPD2	9606.ENSP00000209873	9606.ENSP00000342374	0	0	0	0	0.177	0	0.400	0	0.485
AAAS	THOC6	9606.ENSP00000209873	9606.ENSP00000326531	0	0	0	0	0.178	0	0.400	0	0.486
AAAS	RHOA	9606.ENSP00000209873	9606.ENSP00000400175	0	0	0	0	0.048	0.162	0.500	0	0.566
AAAS	ALYREF	9606.ENSP00000209873	9606.ENSP00000421592	0	0	0	0	0.185	0	0.500	0	0.575
AAAS	MAGOHB	9606.ENSP00000209873	9606.ENSP00000319240	0	0	0	0	0.098	0	0.500	0.515	0.762
AAAS	SEC13	9606.ENSP00000209873	9606.ENSP00000373312	0	0	0	0	0.097	0.803	0.500	0.529	0.952
AAAS	NUP35	9606.ENSP00000209873	9606.ENSP00000295119	0	0	0	0	0.125	0.832	0.800	0.624	0.987
AAAS	NDC1	9606.ENSP00000209873	9606.ENSP00000360483	0	0	0	0	0.133	0.937	0.800	0.520	0.994
AAK1	VAMP3	9606.ENSP00000386456	9606.ENSP00000054666	0	0	0	0	0.042	0	0.500	0	0.500
AAK1	VAMP7	9606.ENSP00000386456	9606.ENSP00000262640	0	0	0	0	0.052	0	0.500	0	0.506
AAK1	ARF6	9606.ENSP00000386456	9606.ENSP00000298316	0	0	0	0	0.049	0	0.400	0.200	0.504
AAK1	CLTB	9606.ENSP00000386456	9606.ENSP00000309415	0	0	0	0	0.042	0.481	0.500	0.277	0.796
AAK1	ITSN2	9606.ENSP00000386456	9606.ENSP00000347244	0	0	0	0	0.056	0	0.500	0.411	0.697
AAK1	DBN1	9606.ENSP00000386456	9606.ENSP00000377195	0	0	0	0	0.044	0.463	0	0.165	0.533
AAK1	NEDD4L	9606.ENSP00000386456	9606.ENSP00000383199	0	0	0	0	0	0	0	0.412	0.412
AAK1	DBNL	9606.ENSP00000386456	9606.ENSP00000417653	0	0	0	0	0.054	0.463	0	0.165	0.538
AAK1	NUMB	9606.ENSP00000386456	9606.ENSP00000451300	0	0	0	0	0.049	0.322	0	0.516	0.661
AAK1	AP2M1	9606.ENSP00000386456	9606.ENSP00000403362	0	0	0	0	0.042	0.856	0.500	0.731	0.979
AATF	CD74	9606.ENSP00000477848	9606.ENSP00000009530	0	0	0	0	0.042	0.829	0	0.073	0.834
AATF	DIMT1	9606.ENSP00000477848	9606.ENSP00000199320	0	0	0	0	0.617	0	0	0	0.617
AATF	UTP18	9606.ENSP00000477848	9606.ENSP00000225298	0	0	0	0	0.654	0.991	0	0.436	0.998
AATF	BYSL	9606.ENSP00000477848	9606.ENSP00000230340	0	0	0	0	0.690	0.988	0	0.564	0.998
AATF	RTCA	9606.ENSP00000477848	9606.ENSP00000260563	0	0	0	0	0.297	0.786	0	0.242	0.876
AATF	PNO1	9606.ENSP00000477848	9606.ENSP00000263657	0	0	0	0	0.604	0.955	0	0.307	0.986
AATF	LSG1	9606.ENSP00000477848	9606.ENSP00000265245	0	0	0	0	0.344	0.093	0	0.131	0.438
AATF	ABT1	9606.ENSP00000477848	9606.ENSP00000274849	0	0	0	0	0.558	0.208	0	0.608	0.851
AATF	GCC1	9606.ENSP00000477848	9606.ENSP00000318821	0	0	0	0	0.601	0.786	0	0.203	0.926
AATF	RRS1	9606.ENSP00000477848	9606.ENSP00000322396	0	0	0	0	0.403	0	0	0.129	0.458
AATF	RRP1B	9606.ENSP00000477848	9606.ENSP00000339145	0	0	0	0	0.379	0.090	0	0.102	0.448
AATF	LTV1	9606.ENSP00000477848	9606.ENSP00000356548	0	0	0	0	0.829	0	0	0.093	0.838
AATF	DDX51	9606.ENSP00000477848	9606.ENSP00000380495	0	0	0	0	0.366	0.098	0	0.149	0.471
AATF	FTSJ3	9606.ENSP00000477848	9606.ENSP00000396673	0	0	0	0	0.901	0.091	0	0	0.906
AATF	CMSS1	9606.ENSP00000477848	9606.ENSP00000410396	0	0	0	0	0.311	0	0	0.277	0.481
AATF	RPL7L1	9606.ENSP00000477848	9606.ENSP00000418221	0	0	0	0	0.544	0	0	0	0.544
AATF	WDR74	9606.ENSP00000477848	9606.ENSP00000432119	0	0	0	0	0.849	0	0	0	0.849
AATF	CD3EAP	9606.ENSP00000477848	9606.ENSP00000465099	0	0	0	0	0.364	0.101	0	0	0.403
AATF	WDR18	9606.ENSP00000477848	9606.ENSP00000476117	0	0	0	0	0.696	0	0	0.146	0.730
ABCD1	ACOX3	9606.ENSP00000218104	9606.ENSP00000348775	0	0	0	0	0.105	0	0	0.434	0.472
ABCD1	ACAA1	9606.ENSP00000218104	9606.ENSP00000333664	0	0	0	0	0.111	0	0	0.445	0.486
ABCD1	ACOX1	9606.ENSP00000218104	9606.ENSP00000293217	0	0	0	0	0.111	0	0	0.541	0.575
ABCD1	FIS1	9606.ENSP00000218104	9606.ENSP00000223136	0	0	0	0	0	0	0.500	0.222	0.594
ABCD1	ALDH3A2	9606.ENSP00000218104	9606.ENSP00000345774	0	0	0	0	0.092	0	0.500	0.189	0.600
ABCD1	SCP2	9606.ENSP00000218104	9606.ENSP00000360569	0	0	0	0	0.294	0.067	0	0.540	0.670
ABCD1	HSD17B4	9606.ENSP00000218104	9606.ENSP00000411960	0	0	0	0	0.298	0.073	0	0.567	0.694
ABCD1	ACSL1	9606.ENSP00000218104	9606.ENSP00000422607	0	0	0	0	0.100	0.100	0	0.662	0.703
ABCD1	AGPS	9606.ENSP00000218104	9606.ENSP00000264167	0	0	0	0	0	0.591	0	0.348	0.721
ABCD1	ACSL3	9606.ENSP00000218104	9606.ENSP00000350012	0	0	0	0	0.067	0.100	0	0.721	0.745
ABCD1	ABCD3	9606.ENSP00000218104	9606.ENSP00000359233	0	0	0.094	0.887	0.069	0.635	0.900	0.467	0.980
ABCD3	ABCD1	9606.ENSP00000359233	9606.ENSP00000218104	0	0	0.094	0.887	0.069	0.635	0.900	0.467	0.980
ABCD3	FIS1	9606.ENSP00000359233	9606.ENSP00000223136	0	0	0	0	0	0.095	0.500	0.432	0.720
ABCD3	AGPS	9606.ENSP00000359233	9606.ENSP00000264167	0	0	0	0	0.063	0.258	0	0.454	0.587
ABCD3	IQGAP1	9606.ENSP00000359233	9606.ENSP00000268182	0	0	0	0	0.044	0	0.400	0.051	0.408
ABCD3	RHOC	9606.ENSP00000359233	9606.ENSP00000285735	0	0	0	0	0.042	0.187	0.500	0.070	0.589
ABCD3	ACOX1	9606.ENSP00000359233	9606.ENSP00000293217	0	0	0	0	0.149	0	0	0.800	0.823
ABCD3	HADHB	9606.ENSP00000359233	9606.ENSP00000325136	0	0	0	0	0.107	0	0	0.416	0.456
ABCD3	ACAA1	9606.ENSP00000359233	9606.ENSP00000333664	0	0	0	0	0.144	0	0	0.498	0.552
ABCD3	ALDH3A2	9606.ENSP00000359233	9606.ENSP00000345774	0	0	0	0	0.083	0	0.500	0.101	0.551
ABCD3	ACOX3	9606.ENSP00000359233	9606.ENSP00000348775	0	0	0	0	0.109	0	0	0.740	0.759
ABCD3	ACSL3	9606.ENSP00000359233	9606.ENSP00000350012	0	0	0	0	0.172	0.100	0	0.689	0.748
ABCD3	IQGAP3	9606.ENSP00000359233	9606.ENSP00000354451	0	0	0	0	0.042	0	0.400	0.051	0.406
ABCD3	RHOA	9606.ENSP00000359233	9606.ENSP00000400175	0	0	0	0	0.042	0.189	0.400	0.100	0.524
ABCD3	HSD17B4	9606.ENSP00000359233	9606.ENSP00000411960	0	0	0	0	0.238	0.067	0	0.556	0.657
ABCD3	ACSL1	9606.ENSP00000359233	9606.ENSP00000422607	0	0	0	0	0.067	0.100	0	0.651	0.682
ABCD3	SCP2	9606.ENSP00000359233	9606.ENSP00000360569	0	0	0	0	0.400	0.067	0	0.623	0.771
ABCF1	CD74	9606.ENSP00000313603	9606.ENSP00000009530	0.045	0	0	0	0.081	0.481	0	0.089	0.530
ABCF1	TRIM28	9606.ENSP00000313603	9606.ENSP00000253024	0	0	0	0	0.252	0.292	0	0.085	0.473
ABCF1	RPL8	9606.ENSP00000313603	9606.ENSP00000262584	0	0	0	0	0.159	0.481	0.900	0.046	0.952
ABCF1	GUSB	9606.ENSP00000313603	9606.ENSP00000302728	0	0	0	0	0.111	0	0	0.425	0.467
ABCF1	GPD2	9606.ENSP00000313603	9606.ENSP00000308610	0	0	0	0	0.042	0	0.585	0.052	0.590
ABCF1	RRP1B	9606.ENSP00000313603	9606.ENSP00000339145	0	0	0	0	0.171	0.325	0	0.064	0.431
ABCF1	PNPT1	9606.ENSP00000313603	9606.ENSP00000400646	0	0	0	0	0.108	0	0.360	0.116	0.451
ABCF1	RPL7L1	9606.ENSP00000313603	9606.ENSP00000418221	0	0	0	0	0.136	0.447	0	0.057	0.510
ABCF1	EIF2S2	9606.ENSP00000313603	9606.ENSP00000364119	0	0	0	0	0.197	0	0.500	0.115	0.614
ABHD11	PNPLA6	9606.ENSP00000222800	9606.ENSP00000407509	0.042	0	0	0	0.071	0	0	0.381	0.401
ABHD11	ACAD8	9606.ENSP00000222800	9606.ENSP00000281182	0	0	0	0	0.081	0.235	0.179	0.084	0.401
ABHD11	RHEB	9606.ENSP00000222800	9606.ENSP00000262187	0	0.383	0	0	0.069	0.052	0	0	0.408
ABHD11	ATP5PO	9606.ENSP00000222800	9606.ENSP00000290299	0	0	0	0	0.049	0.319	0.146	0.073	0.418
ABHD11	ATP5F1B	9606.ENSP00000222800	9606.ENSP00000262030	0	0	0	0	0.062	0.319	0.118	0.090	0.419
ABHD11	DLAT	9606.ENSP00000222800	9606.ENSP00000280346	0	0	0	0	0.042	0.228	0.205	0.156	0.437
ABHD11	ATP5F1C	9606.ENSP00000222800	9606.ENSP00000349142	0	0	0	0	0.057	0.429	0.115	0.083	0.505
ABHD11	ATP5F1A	9606.ENSP00000222800	9606.ENSP00000381736	0	0	0	0	0.052	0.429	0.115	0.091	0.506
ABHD11	ABHD12	9606.ENSP00000222800	9606.ENSP00000365725	0.043	0	0	0	0.098	0	0	0.482	0.514
ABHD11	NCEH1	9606.ENSP00000222800	9606.ENSP00000442464	0.043	0	0	0	0.042	0	0.108	0.502	0.538
ABHD11	DERL1	9606.ENSP00000222800	9606.ENSP00000259512	0	0.646	0	0	0.042	0	0	0.049	0.649
ABHD12	ABHD11	9606.ENSP00000365725	9606.ENSP00000222800	0.043	0	0	0	0.098	0	0	0.482	0.514
ABHD12	DPP9	9606.ENSP00000365725	9606.ENSP00000262960	0	0	0	0	0.079	0.376	0	0.052	0.407
ABHD12	NCEH1	9606.ENSP00000365725	9606.ENSP00000442464	0.053	0	0	0	0.066	0.108	0	0.424	0.485
ABHD12	PNPLA6	9606.ENSP00000365725	9606.ENSP00000407509	0	0	0	0	0.114	0	0	0.501	0.540
ABT1	UTP18	9606.ENSP00000274849	9606.ENSP00000225298	0	0	0	0	0.312	0.958	0	0.308	0.978
ABT1	BYSL	9606.ENSP00000274849	9606.ENSP00000230340	0	0	0	0	0.419	0.961	0	0.639	0.991
ABT1	PNO1	9606.ENSP00000274849	9606.ENSP00000263657	0	0	0	0	0.271	0	0	0.269	0.445
ABT1	DHX57	9606.ENSP00000274849	9606.ENSP00000405111	0	0	0	0	0.104	0.331	0	0.111	0.421
ABT1	ALDH1A1	9606.ENSP00000274849	9606.ENSP00000297785	0	0	0	0	0.042	0	0	0.424	0.424
ABT1	LTV1	9606.ENSP00000274849	9606.ENSP00000356548	0	0	0	0	0.336	0.137	0	0.248	0.532
ABT1	RRP1B	9606.ENSP00000274849	9606.ENSP00000339145	0	0	0	0	0.305	0.182	0	0.291	0.563
ABT1	RRS1	9606.ENSP00000274849	9606.ENSP00000322396	0	0	0	0	0.602	0.133	0	0.176	0.691
ABT1	FTSJ3	9606.ENSP00000274849	9606.ENSP00000396673	0	0	0	0	0.600	0.258	0	0.159	0.728
ABT1	AATF	9606.ENSP00000274849	9606.ENSP00000477848	0	0	0	0	0.558	0.208	0	0.608	0.851
ACAA1	OXCT1	9606.ENSP00000333664	9606.ENSP00000196371	0.079	0.057	0	0	0.194	0	0.864	0.486	0.942
ACAA1	TECR	9606.ENSP00000333664	9606.ENSP00000215567	0	0	0	0	0.072	0	0	0.748	0.756
ACAA1	ACO2	9606.ENSP00000333664	9606.ENSP00000216254	0	0	0	0	0.148	0.091	0	0.325	0.432
ACAA1	ABCD1	9606.ENSP00000333664	9606.ENSP00000218104	0	0	0	0	0.111	0	0	0.445	0.486
ACAA1	MVK	9606.ENSP00000333664	9606.ENSP00000228510	0.093	0	0	0	0.107	0	0.449	0.396	0.695
ACAA1	ACSS2	9606.ENSP00000333664	9606.ENSP00000253382	0.055	0	0	0	0.290	0	0.836	0.339	0.918
ACAA1	FDX1	9606.ENSP00000333664	9606.ENSP00000260270	0.061	0	0	0	0.075	0	0	0.464	0.495
ACAA1	ALDH2	9606.ENSP00000333664	9606.ENSP00000261733	0	0	0	0	0.179	0	0.214	0.588	0.711
ACAA1	MECR	9606.ENSP00000333664	9606.ENSP00000263702	0.055	0	0	0	0.099	0	0	0.381	0.427
ACAA1	AGPS	9606.ENSP00000333664	9606.ENSP00000264167	0	0	0	0	0.043	0.211	0.500	0.537	0.802
ACAA1	SDHA	9606.ENSP00000333664	9606.ENSP00000264932	0	0	0	0	0.181	0	0.449	0.414	0.712
ACAA1	ACAT1	9606.ENSP00000333664	9606.ENSP00000265838	0	0	0.159	0.759	0.067	0.162	0.900	0.312	0.946
ACAA1	PFKL	9606.ENSP00000333664	9606.ENSP00000269848	0	0	0	0	0.082	0	0	0.382	0.409
ACAA1	DLAT	9606.ENSP00000333664	9606.ENSP00000280346	0.057	0	0	0	0.101	0	0.800	0.438	0.891
ACAA1	OXSM	9606.ENSP00000333664	9606.ENSP00000280701	0	0	0	0	0.062	0	0.136	0.385	0.458
ACAA1	ACAD8	9606.ENSP00000333664	9606.ENSP00000281182	0.054	0	0	0	0.352	0.051	0.216	0.202	0.570
ACAA1	ACOX1	9606.ENSP00000333664	9606.ENSP00000293217	0.054	0	0	0	0.641	0.180	0.932	0.945	0.998
ACAA1	BDH2	9606.ENSP00000333664	9606.ENSP00000296424	0.044	0	0	0	0.199	0.051	0.182	0.675	0.772
ACAA1	ALDH1A1	9606.ENSP00000333664	9606.ENSP00000297785	0	0	0	0	0.141	0	0.214	0.186	0.403
ACAA1	ECI1	9606.ENSP00000333664	9606.ENSP00000301729	0.054	0	0	0	0.356	0.296	0.411	0.414	0.825
ACAA1	ALDH5A1	9606.ENSP00000333664	9606.ENSP00000314649	0	0	0	0	0.112	0	0.214	0.359	0.513
ACAA1	CRAT	9606.ENSP00000333664	9606.ENSP00000315013	0	0	0	0	0.424	0.068	0	0.392	0.645
ACAA1	HADHB	9606.ENSP00000333664	9606.ENSP00000325136	0	0	0.136	0.790	0.126	0	0.900	0.441	0.952
ACAA1	DHRS4	9606.ENSP00000333664	9606.ENSP00000326219	0.044	0	0	0	0.212	0.051	0.182	0.274	0.498
ACAA1	DHRS1	9606.ENSP00000333664	9606.ENSP00000380027	0.044	0	0	0	0.211	0.051	0.182	0.165	0.422
ACAA1	PDHA1	9606.ENSP00000333664	9606.ENSP00000369134	0	0	0	0	0.080	0.074	0	0.386	0.432
ACAA1	ATP5F1A	9606.ENSP00000333664	9606.ENSP00000381736	0.055	0	0	0	0.107	0	0	0.386	0.437
ACAA1	PC	9606.ENSP00000333664	9606.ENSP00000498994	0	0	0	0	0.109	0	0	0.396	0.439
ACAA1	ETFB	9606.ENSP00000333664	9606.ENSP00000346173	0.102	0	0	0	0.315	0.090	0	0.240	0.517
ACAA1	MCCC2	9606.ENSP00000333664	9606.ENSP00000343657	0.079	0	0	0	0.250	0	0.177	0.266	0.527
ACAA1	ABCD3	9606.ENSP00000333664	9606.ENSP00000359233	0	0	0	0	0.144	0	0	0.498	0.552
ACAA1	ALDH3A2	9606.ENSP00000333664	9606.ENSP00000345774	0	0	0	0	0.123	0	0.214	0.456	0.593
ACAA1	ALDH9A1	9606.ENSP00000333664	9606.ENSP00000346827	0	0	0	0	0.164	0	0.214	0.452	0.608
ACAA1	DBI	9606.ENSP00000333664	9606.ENSP00000486361	0	0	0	0	0.393	0	0.185	0.306	0.627
ACAA1	ACSL3	9606.ENSP00000333664	9606.ENSP00000350012	0.057	0	0	0	0.123	0.066	0	0.586	0.638
ACAA1	CPT2	9606.ENSP00000333664	9606.ENSP00000360541	0	0	0	0	0.419	0.090	0	0.562	0.748
ACAA1	ACSL1	9606.ENSP00000333664	9606.ENSP00000422607	0.057	0	0	0	0.354	0.098	0	0.601	0.751
ACAA1	ACADM	9606.ENSP00000333664	9606.ENSP00000359871	0.054	0	0	0	0.338	0.051	0.216	0.657	0.811
ACAA1	DLST	9606.ENSP00000333664	9606.ENSP00000335304	0.057	0	0	0	0.106	0	0.800	0.229	0.852
ACAA1	SUCLA2	9606.ENSP00000333664	9606.ENSP00000494360	0.057	0	0	0	0.119	0	0.819	0.176	0.860
ACAA1	SUCLG2	9606.ENSP00000333664	9606.ENSP00000419325	0.057	0	0	0	0.124	0	0.819	0.211	0.866
ACAA1	ACSS3	9606.ENSP00000333664	9606.ENSP00000449535	0.055	0	0	0	0.247	0	0.836	0.219	0.897
ACAA1	SUCLG1	9606.ENSP00000333664	9606.ENSP00000377446	0.098	0	0	0	0.127	0.066	0.800	0.473	0.908
ACAA1	CS	9606.ENSP00000333664	9606.ENSP00000342056	0.060	0	0	0	0.221	0.071	0.854	0.509	0.942
ACAA1	ALDH6A1	9606.ENSP00000333664	9606.ENSP00000450436	0	0	0	0	0.156	0.100	0.900	0.444	0.952
ACAA1	ECHDC1	9606.ENSP00000333664	9606.ENSP00000436585	0.054	0	0	0	0.334	0.296	0.836	0.469	0.954
ACAA1	HMGCL	9606.ENSP00000333664	9606.ENSP00000363614	0.072	0	0	0	0.253	0	0.900	0.562	0.965
ACAA1	ECHS1	9606.ENSP00000333664	9606.ENSP00000357535	0.054	0	0	0	0.393	0.296	0.216	0.939	0.977
ACAA1	SCP2	9606.ENSP00000333664	9606.ENSP00000360569	0.057	0	0	0.574	0.336	0.243	0.921	0.598	0.982
ACAA1	ACADSB	9606.ENSP00000333664	9606.ENSP00000357873	0.054	0	0	0	0.697	0.051	0.918	0.684	0.991
ACAA1	ACOX3	9606.ENSP00000333664	9606.ENSP00000348775	0.054	0	0	0	0.335	0.051	0.918	0.917	0.995
ACAA1	HADHA	9606.ENSP00000333664	9606.ENSP00000370023	0.054	0.142	0	0	0.372	0.296	0.938	0.892	0.997
ACAA1	HSD17B4	9606.ENSP00000333664	9606.ENSP00000411960	0.057	0	0	0	0.887	0.234	0.921	0.920	0.999
ACAD8	OXCT1	9606.ENSP00000281182	9606.ENSP00000196371	0.057	0	0	0	0.122	0	0.265	0.174	0.431
ACAD8	ABHD11	9606.ENSP00000281182	9606.ENSP00000222800	0	0	0	0	0.081	0.235	0.179	0.084	0.401
ACAD8	PDHX	9606.ENSP00000281182	9606.ENSP00000227868	0	0	0	0	0.145	0	0.218	0.238	0.446
ACAD8	ACSS2	9606.ENSP00000281182	9606.ENSP00000253382	0.044	0	0	0	0.205	0	0.187	0.154	0.407
ACAD8	MCCC1	9606.ENSP00000281182	9606.ENSP00000265594	0.057	0	0	0	0.172	0.052	0.229	0.451	0.630
ACAD8	ACAT1	9606.ENSP00000281182	9606.ENSP00000265838	0.054	0	0	0	0.332	0.051	0.216	0.145	0.525
ACAD8	DLAT	9606.ENSP00000281182	9606.ENSP00000280346	0	0	0	0	0.133	0	0.218	0.214	0.421
ACAD8	ACSL3	9606.ENSP00000281182	9606.ENSP00000350012	0.050	0	0	0	0.147	0.071	0.189	0.185	0.412
ACAD8	ATP5PD	9606.ENSP00000281182	9606.ENSP00000301587	0	0	0	0	0.067	0.045	0	0.398	0.417
ACAD8	ACSL1	9606.ENSP00000281182	9606.ENSP00000422607	0.050	0	0	0	0.160	0.071	0.189	0.190	0.424
ACAD8	SUCLA2	9606.ENSP00000281182	9606.ENSP00000494360	0.042	0	0	0	0.169	0.069	0	0.316	0.425
ACAD8	NELFCD	9606.ENSP00000281182	9606.ENSP00000473290	0.057	0	0	0	0.190	0.052	0.229	0.129	0.425
ACAD8	DBI	9606.ENSP00000281182	9606.ENSP00000486361	0	0	0	0	0.300	0	0.165	0.100	0.428
ACAD8	ACSS3	9606.ENSP00000281182	9606.ENSP00000449535	0.044	0	0	0	0.191	0	0.187	0.209	0.437
ACAD8	ETHE1	9606.ENSP00000281182	9606.ENSP00000292147	0.053	0	0	0	0.116	0	0.106	0.376	0.470
ACAD8	PDHB	9606.ENSP00000281182	9606.ENSP00000307241	0.049	0	0	0	0.126	0.071	0.265	0.226	0.481
ACAD8	CPT2	9606.ENSP00000281182	9606.ENSP00000360541	0	0	0	0	0.219	0.095	0	0.340	0.493
ACAD8	ECI1	9606.ENSP00000281182	9606.ENSP00000301729	0.046	0	0	0	0.300	0.091	0.185	0.220	0.544
ACAD8	ALDH6A1	9606.ENSP00000281182	9606.ENSP00000450436	0	0	0	0	0.158	0.062	0	0.471	0.546
ACAD8	SUCLG1	9606.ENSP00000281182	9606.ENSP00000377446	0.045	0	0	0	0.148	0.073	0.312	0.299	0.570
ACAD8	ACAA1	9606.ENSP00000281182	9606.ENSP00000333664	0.054	0	0	0	0.352	0.051	0.216	0.202	0.570
ACAD8	SCP2	9606.ENSP00000281182	9606.ENSP00000360569	0.054	0	0	0	0.277	0.094	0.216	0.253	0.571
ACAD8	ECHDC1	9606.ENSP00000281182	9606.ENSP00000436585	0.046	0	0	0	0.308	0.091	0.215	0.243	0.579
ACAD8	HMGCL	9606.ENSP00000281182	9606.ENSP00000363614	0.057	0	0	0	0.141	0	0	0.542	0.597
ACAD8	HSD17B4	9606.ENSP00000281182	9606.ENSP00000411960	0.054	0	0	0	0.353	0.065	0.216	0.250	0.602
ACAD8	MCCC2	9606.ENSP00000281182	9606.ENSP00000343657	0.057	0.004	0	0	0.244	0	0.265	0.360	0.619
ACAD8	HADHB	9606.ENSP00000281182	9606.ENSP00000325136	0.054	0	0	0	0.337	0.095	0.216	0.437	0.704
ACAD8	ETFB	9606.ENSP00000281182	9606.ENSP00000346173	0.070	0	0	0	0.353	0.436	0.233	0.410	0.818
ACAD8	ACADSB	9606.ENSP00000281182	9606.ENSP00000357873	0	0	0.115	0.817	0.259	0.248	0.900	0.230	0.955
ACAD8	HADHA	9606.ENSP00000281182	9606.ENSP00000370023	0.046	0	0	0	0.308	0.091	0.915	0.361	0.961
ACAD8	ECHS1	9606.ENSP00000281182	9606.ENSP00000357535	0.046	0	0	0	0.300	0.091	0.918	0.352	0.962
ACADM	OXCT1	9606.ENSP00000359871	9606.ENSP00000196371	0.057	0	0	0	0.145	0	0.265	0.325	0.546
ACADM	ACO2	9606.ENSP00000359871	9606.ENSP00000216254	0	0	0	0	0.133	0.045	0	0.396	0.457
ACADM	PCK2	9606.ENSP00000359871	9606.ENSP00000216780	0	0	0	0	0.105	0	0	0.421	0.460
ACADM	PDHX	9606.ENSP00000359871	9606.ENSP00000227868	0	0	0	0	0.245	0	0.218	0.328	0.569
ACADM	ACSS2	9606.ENSP00000359871	9606.ENSP00000253382	0.044	0	0	0	0.189	0	0.187	0.291	0.494
ACADM	ALDH2	9606.ENSP00000359871	9606.ENSP00000261733	0.042	0	0	0	0.140	0	0.182	0.352	0.505
ACADM	ATP5F1B	9606.ENSP00000359871	9606.ENSP00000262030	0	0	0	0	0.129	0	0	0.356	0.415
ACADM	MECR	9606.ENSP00000359871	9606.ENSP00000263702	0.045	0	0	0	0.234	0.057	0.186	0.227	0.487
ACADM	SCARB2	9606.ENSP00000359871	9606.ENSP00000264896	0	0	0	0	0.076	0	0	0.576	0.592
ACADM	SDHA	9606.ENSP00000359871	9606.ENSP00000264932	0	0	0	0	0.199	0	0	0.506	0.588
ACADM	MCCC1	9606.ENSP00000359871	9606.ENSP00000265594	0.057	0	0	0	0.219	0.052	0.229	0.275	0.539
ACADM	ACAT1	9606.ENSP00000359871	9606.ENSP00000265838	0.054	0	0	0	0.472	0.051	0.216	0.356	0.717
ACADM	MMUT	9606.ENSP00000359871	9606.ENSP00000274813	0	0	0	0	0.235	0.095	0	0.209	0.405
ACADM	DLAT	9606.ENSP00000359871	9606.ENSP00000280346	0	0	0	0	0.236	0	0.218	0.449	0.642
ACADM	ACOX1	9606.ENSP00000359871	9606.ENSP00000293217	0	0	0	0	0.148	0	0	0.802	0.824
